feature,importance
Pseudoxanthomonas_sp. + Pseudoxanthomonas_spadix,0.0
Rheinheimera_sp. + Rheinheimera_tangshanensis,0.0
Pseudomonas_otitidis + Pseudomonas_pachastrellae,0.0
Pseudomonas_pachastrellae + Pseudomonas_psychrotolerans,0.0
Rhizobium_pusense + Rhizobium_rosettiformans,0.0
Arcobacter_cryaerophilus + Arthrobacter_russicus,0.0
Pseudomonas_psychrotolerans + Pseudomonas_putida,0.0
Pseudomonas_putida + Pseudomonas_seleniipraecipitans,0.0
Pseudomonas_seleniipraecipitans + Pseudomonas_sp.,0.0
Aureimonas_altamirensis + Aureimonas_jatrophae,0.0
Rhizobacter_dauci + Rhizobacter_fulvus,0.0
Rheinheimera_tangshanensis + Rhizobacter_dauci,0.0
Atopobium_vaginae + Aureimonas_altamirensis,0.0
Pseudomonas_veronii + Pseudomonas_xanthomarina,0.0
Pseudoramibacter_alactolyticus + Pseudoxanthomonas_sp.,0.0
Rheinheimera_perlucida + Rheinheimera_sp.,0.0
Rheinheimera_aquimaris + Rheinheimera_perlucida,0.0
Pseudomonas_xanthomarina + Pseudomonas_xiamenensis,0.0
Arthrobacter_russicus + Arthrobacter_sp.,0.0
Pseudomonas_xiamenensis + Pseudoramibacter_alactolyticus,0.0
Ralstonia_pickettii + Ramlibacter_tataouinensis,0.0
Rhizobium_rosettiformans + Rhizobium_soli,0.0
Atopobium_rimae + Atopobium_sp.,0.0
Atopobium_sp. + Atopobium_vaginae,0.0
Pseudoxanthomonas_spadix + Pseudoxanthomonas_taiwanensis,0.0
Paracoccus_yeei + Paracoccus_zeaxanthinifaciens,0.0
Blautia_sp. + Blautia_stercoris,0.0
Rhizobium_soli + Rhizobium_tarimense,0.0
Ruminococcus_champanellensis + Ruminococcus_faecis,0.0
Rubellimicrobium_roseum + Rubritepida_sp.,0.0
Rubritepida_sp. + _gelatinosus,0.0
Anaerofustis_stercorihominis + Anaeroglobus_geminatus,0.0
Anaerococcus_vaginalis + Anaerofustis_stercorihominis,0.0
Anaerococcus_sp. + Anaerococcus_vaginalis,0.0
Anaerococcus_senegalensis + Anaerococcus_sp.,0.0
Anaerococcus_prevotii + Anaerococcus_senegalensis,0.0
Anaerostipes_caccae + Anaerostipes_sp.,0.0
Anaerococcus_octavius + Anaerococcus_prevotii,0.0
Anaerococcus_murdochii + Anaerococcus_octavius,0.0
Altererythrobacter_troitsensis + Alteromonas_sp.,0.0
Altererythrobacter_sp. + Altererythrobacter_troitsensis,0.0
Altererythrobacter_epoxidivorans + Altererythrobacter_sp.,0.0
Altererythrobacter_dongtanensis + Altererythrobacter_epoxidivorans,0.0
Anaeroglobus_geminatus + Anaerostipes_butyraticus,0.0
Rothia_aeria + Rothia_dentocariosa,0.0
Arcobacter_butzleri + Arcobacter_cryaerophilus,0.0
_parvum + Aquamicrobium_lusatiense,0.0
Aureimonas_jatrophae + Azospira_oryzae,0.0
Aquitalea_magnusonii + Arcobacter_butzleri,0.0
Rhodanobacter_sp. + Rhodanobacter_terrae,0.0
Rhodanobacter_terrae + Rhodanobacter_thiooxydans,0.0
Rhodanobacter_thiooxydans + Robinsoniella_peoriensis,0.0
Aquamicrobium_lusatiense + Aquitalea_magnusonii,0.0
_limnoticum + _parvum,0.0
Roseovarius_pacificus + Rothia_aeria,0.0
_fontiphilum + _limnoticum,0.0
_citratiphilum + _fontiphilum,0.0
Anoxybacillus_tengchongensis + _citratiphilum,0.0
Anoxybacillus_flavithermus + Anoxybacillus_kaynarcensis,0.0
Anaerotruncus_colihominis + Anoxybacillus_flavithermus,0.0
Roseicyclus_mahoneyensis + Roseovarius_pacificus,0.0
Pseudomonas_litoralis + Pseudomonas_otitidis,0.0
Bosea_sp. + Brachymonas_chironomi,0.0
Azospira_oryzae + Azospirillum_sp.,0.0
Bacillus_thuringiensis + Bacteroides_acidifaciens,0.0
Bacillus_sp. + Bacillus_subtilis,0.0
Bacillus_nealsonii + Bacillus_sp.,0.0
Phenylobacterium_falsum + Phenylobacterium_koreense,0.0
Phenylobacterium_koreense + Phenylobacterium_sp.,0.0
Phenylobacterium_sp. + Photobacterium_damselae,0.0
Bacillus_megaterium + Bacillus_nealsonii,0.0
Photobacterium_indicum + Piscicoccus_intestinalis,0.0
Piscicoccus_intestinalis + _aquaticus,0.0
_aquaticus + Plesiomonas_shigelloides,0.0
Plesiomonas_shigelloides + Pluralibacter_gergoviae,0.0
Pluralibacter_gergoviae + Pluralibacter_pyrinus,0.0
Pluralibacter_pyrinus + Porphyrobacter_tepidarius,0.0
Porphyrobacter_tepidarius + Porphyromonas_asaccharolytica,0.0
Porphyromonas_asaccharolytica + Porphyromonas_bennonis,0.0
Porphyromonas_bennonis + Porphyromonas_endodontalis,0.0
Bacillus_subtilis + Bacillus_thuringiensis,0.0
Bacteroides_acidifaciens + Bacteroides_barnesiae,0.0
Paracoccus_zeaxanthinifaciens + Paraeggerthella_hongkongensis,0.0
Peptostreptococcus_anaerobius + Peptostreptococcus_russellii,0.0
Bifidobacterium_sp. + Bifidobacterium_stellenboschense,0.0
Pectobacterium_carotovorum + Pediococcus_pentosaceus,0.0
Pediococcus_pentosaceus + Pelagicola_sp.,0.0
Pelagicola_sp. + Pelomonas_aquatica,0.0
Bordetella_sp. + Bosea_genosp.,0.0
Pelomonas_aquatica + Pelomonas_puraquae,0.0
Pelomonas_puraquae + Peptococcus_niger,0.0
Peptococcus_niger + Peptococcus_sp.,0.0
Peptococcus_sp. + Peptoniphilus_coxii,0.0
Peptoniphilus_coxii + Peptoniphilus_duerdenii,0.0
Peptoniphilus_duerdenii + Peptoniphilus_koenoeneniae,0.0
Bosea_genosp. + Bosea_sp.,0.0
Bifidobacterium_merycicum + Bifidobacterium_pseudocatenulatum,0.0
Peptoniphilus_lacrimalis + Peptoniphilus_Peptoniphilus,0.0
Bacteroides_nordii + Bacteroides_oleiciplenus,0.0
Porphyromonas_endodontalis + Porphyromonas_gingivalis,0.0
Porphyromonas_gingivalis + Porphyromonas_uenonis,0.0
Porphyromonas_uenonis + Prevotella_bivia,0.0
Paraprevotella_xylaniphila + Parascardovia_denticolens,0.0
Bacillus_cereus + Bacillus_endoradicis,0.0
Pseudobutyrivibrio_ruminis + Pseudoclavibacter_bifida,0.0
Pseudoclavibacter_bifida + Pseudoduganella_violaceinigra,0.0
Azovibrio_restrictus + Bacillus_cereus,0.0
Azospirillum_sp. + Azovibrio_restrictus,0.0
Pseudogulbenkiania_subflava + Pseudomonas_aeruginosa,0.0
Pseudomonas_aeruginosa + Pseudomonas_alcaligenes,0.0
Pseudomonas_alcaligenes + Pseudomonas_bacterium,0.0
Pseudomonas_bacterium + Pseudomonas_balearica,0.0
Rummeliibacillus_pycnus + Salinicola_salarius,0.0
Pseudomonas_caeni + Pseudomonas_cannabina,0.0
Pseudomonas_cannabina + Pseudomonas_deceptionensis,0.0
Pseudomonas_deceptionensis + Pseudomonas_formosensis,0.0
Pseudomonas_formosensis + Pseudomonas_hibiscicola,0.0
Blautia_glucerasea + Blautia_hansenii,0.0
Prosthecobacter_vanneervenii + Pseudacidovorax_intermedius,0.0
Propionibacterium_acnes + Prosthecobacter_vanneervenii,0.0
Bacillus_endoradicis + Bacillus_firmus,0.0
Prevotella_histicola + Prevotella_intermedia,0.0
Prevotella_bivia + Prevotella_buccae,0.0
Prevotella_buccae + Prevotella_buccalis,0.0
Bacillus_massilioanorexius + Bacillus_megaterium,0.0
Bacillus_licheniformis + Bacillus_massilioanorexius,0.0
Prevotella_corporis + Prevotella_disiens,0.0
Prevotella_disiens + Prevotella_histicola,0.0
Prevotella_intermedia + Prevotella_maculosa,0.0
Bacillus_firmus + Bacillus_flexus,0.0
Prevotella_maculosa + Prevotella_nanceiensis,0.0
Prevotella_nanceiensis + Prevotella_nigrescens,0.0
Prevotella_nigrescens + Prevotella_pallens,0.0
Prevotella_pallens + Prevotella_ruminicola,0.0
Bacillus_kochii + Bacillus_licheniformis,0.0
Paraprevotella_clara + Paraprevotella_xylaniphila,0.0
Pseudomonas_balearica + Pseudomonas_caeni,0.0
Alicyclobacillus_sp. + Alistipes_Alistipes,0.0
Alloscardovia_omnicolens + Altererythrobacter_dongtanensis,0.0
Synergistes_sp. + Syntrophococcus_sucromutans,0.0
Tannerella_forsythia + Tannerella_sp.,0.0
Tannerella_sp. + Tenacibaculum_sp.,0.0
Tenacibaculum_sp. + Terasakiella_pusilla,0.0
Terasakiella_pusilla + Thalassobius_aestuarii,0.0
Thalassobius_aestuarii + Thalassospira_sp.,0.0
Thalassospira_sp. + Thauera_terpenica,0.0
Thauera_terpenica + Thermomonas_brevis,0.0
Thermomonas_brevis + Thermomonas_fusca,0.0
Thermomonas_fusca + Thermomonas_hydrothermalis,0.0
Acinetobacter_venetianus + Actimicrobium_antarcticum,0.0
Thermus_thermophilus + Thioalkalivibrio_nitratireducens,0.0
Thioalkalivibrio_nitratireducens + Thiobacillus_plumbophilus,0.0
Thiobacillus_plumbophilus + Thiobacillus_thioparus,0.0
Thiobacillus_thioparus + Thiovirga_sulfuroxydans,0.0
Thiovirga_sulfuroxydans + Tissierella_praeacuta,0.0
Syntrophococcus_sucromutans + Tannerella_forsythia,0.0
Actinobacillus_porcinus + Actinobacillus_succinogenes,0.0
Alkaliphilus_oremlandii + Alkanindiges_illinoisensis,0.0
Actinobacillus_succinogenes + Actinobaculum_sp.,0.0
Actinomyces_lingnae + Actinomyces_massiliensis,0.0
Streptococcus_sanguinis + Streptococcus_sinensis,0.0
Streptococcus_sinensis + Streptococcus_sobrinus,0.0
Streptococcus_sobrinus + Streptococcus_sp.,0.0
Streptococcus_sp. + Streptococcus_thermophilus,0.0
Actinomyces_howellii + Actinomyces_lingnae,0.0
Streptococcus_urinalis + Streptococcus_vestibularis,0.0
Actinomyces_graevenitzii + Actinomyces_howellii,0.0
Actinomyces_gerencseriae + Actinomyces_graevenitzii,0.0
Actinomyces_georgiae + Actinomyces_gerencseriae,0.0
Actinomyces_catuli + Actinomyces_georgiae,0.0
Succinivibrio_dextrinosolvens + Sulfurimonas_gotlandica,0.0
Sulfurimonas_gotlandica + Sutterella_parvirubra,0.0
Actinomyces_cardiffensis + Actinomyces_catuli,0.0
Actinobaculum_sp. + Actinomyces_cardiffensis,0.0
Tissierella_praeacuta + Tissierella_sp.,0.0
Tissierella_sp. + Trabulsiella_farmeri,0.0
Acinetobacter_sp. + Acinetobacter_venetianus,0.0
Acinetobacter_soli + Acinetobacter_sp.,0.0
Acidipila_rosea + Acidisphaera_sp.,0.0
Veillonella_rodentium + Veillonella_rogosae,0.0
Acholeplasma_laidlawii + Acholeplasma_modicum,0.0
Acetobacter_tropicalis + Acholeplasma_laidlawii,0.0
Acetobacter_syzygii + Acetobacter_tropicalis,0.0
Virgibacillus_byunsanensis + Virgibacillus_soli,0.0
Virgibacillus_soli + Weissella_cibaria,0.0
Weissella_cibaria + Weissella_confusa,0.0
Acetobacter_peroxydans + Acetobacter_syzygii,0.0
Weissella_hellenica + Weissella_minor,0.0
Weissella_minor + Weissella_paramesenteroides,0.0
Weissella_paramesenteroides + Weissella_sp.,0.0
Weissella_sp. + Xanthobacter_sp.,0.0
Xanthobacter_sp. + Yonghaparkia_alkaliphila,0.0
Yonghaparkia_alkaliphila + Zoogloea_caeni,0.0
Acidithiobacillus_ferrooxidans + Acidovorax_caeni,0.0
Acidovorax_caeni + Acidovorax_delafieldii,0.0
Veillonella_magna + Veillonella_montpellierensis,0.0
Undibacterium_pigrum + Undibacterium_terreum,0.0
Treponema_berlinense + Treponema_lecithinolyticum,0.0
Treponema_lecithinolyticum + Treponema_sp.,0.0
Acinetobacter_schindleri + Acinetobacter_soli,0.0
Acinetobacter_marinus + Acinetobacter_schindleri,0.0
Acinetobacter_guillouiae + Acinetobacter_johnsonii,0.0
Acinetobacter_calcoaceticus + Acinetobacter_guillouiae,0.0
Undibacterium_terreum + Uruburuella_suis,0.0
Acidovorax_delafieldii + Acidovorax_soli,0.0
Uruburuella_suis + Vagococcus_penaei,0.0
Vagococcus_penaei + Varibaculum_cambriense,0.0
Varibaculum_cambriense + Vasilyevaea_enhydra,0.0
Vasilyevaea_enhydra + Vasilyevaea_mishustinii,0.0
Vasilyevaea_mishustinii + Veillonella_alcalescens,0.0
Acinetobacter_bouvetii + Acinetobacter_calcoaceticus,0.0
Actinomyces_meyeri + Actinomyces_naeslundii,0.0
Streptococcus_pleomorphus + Streptococcus_pseudoporcinus,0.0
Actinomyces_oris + Actinomyces_radingae,0.0
Sneathia_amnionii + Sneathia_sanguinegens,0.0
Serratia_ureilytica + Shewanella_atlantica,0.0
Shewanella_atlantica + Shewanella_canadensis,0.0
Shewanella_canadensis + Shewanella_sp.,0.0
Shewanella_sp. + Shewanella_xiamenensis,0.0
Alcaligenes_faecalis + Alcaligenes_sp.,0.0
Afipia_genosp. + Aggregatibacter_actinomycetemcomitans,0.0
Afipia_clevelandensis + Afipia_genosp.,0.0
Aeromonas_sp. + Afipia_clevelandensis,0.0
Aeromonas_sobria + Aeromonas_sp.,0.0
Aeromonas_sharmana + Aeromonas_sobria,0.0
Shuttleworthia_satelles + Sideroxydans_lithotrophicus,0.0
Simonsiella_muelleri + Skermanella_stibiiresistens,0.0
Skermanella_stibiiresistens + Slackia_equolifaciens,0.0
Slackia_equolifaciens + Slackia_exigua,0.0
Aeromonas_sanarellii + Aeromonas_sharmana,0.0
Alcaligenes_sp. + Alcanivorax_dieselolei,0.0
Alcanivorax_dieselolei + Alcanivorax_pacificus,0.0
Serratia_odorifera + Serratia_quinivorans,0.0
Paracoccus_sp. + Paracoccus_sphaerophysae,0.0
Alistipes_timonensis + Alkaliphilus_oremlandii,0.0
Scardovia_inopinata + Scardovia_wiggsiae,0.0
Scardovia_wiggsiae + Schwartzia_sp.,0.0
Schwartzia_sp. + _sp.,0.0
_sp. + Sediminibacterium_salmoneum,0.0
Sediminibacterium_salmoneum + Selenomonas_artemidis,0.0
Alicyclobacillus_aeris + Alicyclobacillus_sp.,0.0
Serratia_marcescens + Serratia_odorifera,0.0
_genomosp. + Selenomonas_infelix,0.0
Selenomonas_noxia + Selenomonas_sp.,0.0
Selenomonas_sp. + Selenomonas_sputigena,0.0
Alcanivorax_venustensis + Alicyclobacillus_aeris,0.0
Alcanivorax_pacificus + Alcanivorax_venustensis,0.0
Serratia_liquefaciens + Serratia_marcescens,0.0
Aeromonas_salmonicida + Aeromonas_sanarellii,0.0
Aeromonas_media + Aeromonas_salmonicida,0.0
Streptococcus_parauberis + Streptococcus_peroris,0.0
Sneathiella_glossodoripedis + Solibacillus_silvestris,0.0
Stenotrophomonas_koreensis + Stenotrophomonas_sp.,0.0
Stenotrophomonas_sp. + Sterolibacterium_sp.,0.0
Sterolibacterium_sp. + Stomatobaculum_longum,0.0
Actinomyces_turicensis + Actinomycetospora_chiangmaiensis,0.0
Streptococcus_alactolyticus + Streptococcus_anginosus,0.0
Streptococcus_anginosus + Streptococcus_dysgalactiae,0.0
Streptococcus_dysgalactiae + Streptococcus_hongkongensis,0.0
Streptococcus_hongkongensis + Streptococcus_infantarius,0.0
Streptococcus_infantarius + Streptococcus_infantis,0.0
Streptococcus_infantis + Streptococcus_intermedius,0.0
Streptococcus_intermedius + Streptococcus_lactarius,0.0
Streptococcus_luteciae + Streptococcus_macedonicus,0.0
Streptococcus_macedonicus + Streptococcus_mutans,0.0
Streptococcus_mutans + Streptococcus_parasanguinis,0.0
Streptococcus_parasanguinis + Streptococcus_parauberis,0.0
Stenotrophomonas_acidaminiphila + Stenotrophomonas_koreensis,0.0
Staphylococcus_massiliensis + Stenotrophomonas_acidaminiphila,0.0
Staphylococcus_epidermidis + Staphylococcus_massiliensis,0.0
Sphingomonas_koreensis + Sphingomonas_sediminicola,0.0
Aerococcus_urinaeequi + Aeromonas_media,0.0
Advenella_incenata + Aeribacillus_pallidus,0.0
_natans + Sphingomonas_aestuarii,0.0
Sphingomonas_aestuarii + Sphingomonas_cynarae,0.0
Sphingomonas_cynarae + Sphingomonas_kaistensis,0.0
Sphingomonas_kaistensis + Sphingomonas_koreensis,0.0
Sphingomonas_sediminicola + Sphingomonas_sp.,0.0
Staphylococcus_chromogenes + Staphylococcus_epidermidis,0.0
Sphingomonas_sp. + Sphingomonas_yabuuchiae,0.0
Actinomycetospora_chiangmaiensis + Advenella_incenata,0.0
Sporobacterium_sp. + Staphylococcus_arlettae,0.0
Staphylococcus_arlettae + Staphylococcus_aureus,0.0
Staphylococcus_aureus + Staphylococcus_auricularis,0.0
Staphylococcus_auricularis + Staphylococcus_chromogenes,0.0
Paracoccus_sphaerophysae + Paracoccus_yeei,0.0
Brachyspira_pilosicoli + Bradyrhizobium_cytisi,0.0
Brachymonas_chironomi + Brachymonas_sp.,0.0
Granulicatella_elegans + Haemophilus_aegyptius,0.0
Clostridium_intestinale + Clostridium_lactatifermentans,0.0
Clostridium_indolis + Clostridium_innocuum,0.0
Clostridium_hiranonis + Clostridium_indolis,0.0
Haemophilus_sputorum + Haliea_rubra,0.0
Haliea_rubra + Halomonas_sp.,0.0
Halomonas_sp. + Halothiobacillus_hydrothermalis,0.0
Halothiobacillus_hydrothermalis + Helcococcus_sueciensis,0.0
Helicobacter_cinaedi + Helicobacter_equorum,0.0
Helicobacter_equorum + Helicobacter_fennelliae,0.0
Helicobacter_fennelliae + Helicobacter_sp.,0.0
Clostridium_collagenovorans + Clostridium_difficile,0.0
Clostridium_citroniae + Clostridium_collagenovorans,0.0
Clostridium_chromiireducens + Clostridium_citroniae,0.0
Hydrotalea_flava + Hyphomonas_polymorpha,0.0
Hyphomonas_polymorpha + Idiomarina_donghaiensis,0.0
Clostridium_litorale + Clostridium_lituseburense,0.0
Clostridium_lituseburense + Clostridium_maritimum,0.0
Lactobacillus_pontis + Lactobacillus_reuteri,0.0
Gracilibacillus_dipsosauri + Gracilibacillus_sp.,0.0
Fusobacterium_ulcerans + Fusobacterium_varium,0.0
Fusobacterium_varium + Gallibacterium_anatis,0.0
Gallibacterium_anatis + Gardnerella_vaginalis,0.0
Gardnerella_vaginalis + Gemella_morbillorum,0.0
Gemella_morbillorum + Gemella_palaticanis,0.0
Gemella_palaticanis + Gemella_sanguinis,0.0
Clostridium_tertium + Clostridium_vincentii,0.0
Clostridium_spiroforme + Clostridium_sporosphaeroides,0.0
Geobacillus_sp. + Geobacillus_stearothermophilus,0.0
Geobacillus_stearothermophilus + Geobacillus_thermoglucosidasius,0.0
Clostridium_sartagoforme + Clostridium_scindens,0.0
Clostridium_saccharogumia + Clostridium_sartagoforme,0.0
Clostridium_rectum + Clostridium_saccharogumia,0.0
Geobacter_lovleyi + Gordonibacter_pamelaeae,0.0
Gordonibacter_pamelaeae + Gracilibacillus_dipsosauri,0.0
Idiomarina_donghaiensis + Idiomarina_homiensis,0.0
Idiomarina_homiensis + Idiomarina_zobellii,0.0
Idiomarina_zobellii + Insolitispirillum_peregrinum,0.0
Insolitispirillum_peregrinum + Intestinibacter_bartlettii,0.0
Citrobacter_murliniae + Citrobacter_sp.,0.0
Lachnobacterium_sp. + Lachnoclostridium_aminovalericum,0.0
Citrobacter_koseri + Citrobacter_murliniae,0.0
Citrobacter_gillenii + Citrobacter_koseri,0.0
Lachnoclostridium_oroticum + Lactobacillus_acidipiscis,0.0
Lactobacillus_acidipiscis + Lactobacillus_agilis,0.0
Lactobacillus_agilis + Lactobacillus_alvi,0.0
Lactobacillus_alvi + Lactobacillus_ceti,0.0
Citrobacter_freundii + Citrobacter_gillenii,0.0
Citrobacter_braakii + Citrobacter_freundii,0.0
Lactobacillus_fermentum + Lactobacillus_floricola,0.0
Lactobacillus_floricola + Lactobacillus_gasseri,0.0
Lactobacillus_gasseri + Lactobacillus_helveticus,0.0
Lactobacillus_helveticus + Lactobacillus_iners,0.0
Chryseobacterium_hungaricum + Citrobacter_braakii,0.0
Lachnoanaerobaculum_umeaense + Lachnobacterium_bovis,0.0
Lachnoanaerobaculum_orale + Lachnoanaerobaculum_umeaense,0.0
Kytococcus_schroeteri + Lachnoanaerobaculum_orale,0.0
Kingella_kingae + Kingella_oralis,0.0
Intestinibacter_bartlettii + Jonquetella_anthropi,0.0
Jonquetella_anthropi + Kandleria_vitulina,0.0
Kandleria_vitulina + Kiloniella_laminariae,0.0
Kiloniella_laminariae + Kineococcus_sp.,0.0
Kineococcus_sp. + Kineosporia_sp.,0.0
Kineosporia_sp. + Kingella_kingae,0.0
Kingella_oralis + Kingella_potus,0.0
Kocuria_palustris + Kytococcus_schroeteri,0.0
Clostridium_aminophilum + Clostridium_aurantibutyricum,0.0
Cloacibacillus_porcorum + Cloacibacterium_normanense,0.0
Citrobacter_youngae + Cloacibacillus_evryensis,0.0
Citrobacter_sp. + Citrobacter_youngae,0.0
Kluyvera_ascorbata + Kocuria_kristinae,0.0
Kocuria_kristinae + Kocuria_palustris,0.0
Clostridium_vincentii + Collimonas_arenae,0.0
Collimonas_arenae + Collimonas_sp.,0.0
Collinsella_intestinalis + Collinsella_stercoris,0.0
Cronobacter_sakazakii + Cronobacter_turicensis,0.0
Deinococcus_sp. + Dermabacter_hominis,0.0
Enterobacter_turicensis + Enterococcus_avium,0.0
Enterococcus_avium + Enterococcus_cecorum,0.0
Enterococcus_cecorum + Enterococcus_durans,0.0
Enterococcus_durans + Enterococcus_faecalis,0.0
Enterococcus_faecalis + Enterococcus_faecium,0.0
Enterococcus_faecium + Enterococcus_lactis,0.0
Enterococcus_lactis + Enterococcus_malodoratus,0.0
Enterococcus_malodoratus + Enterococcus_sp.,0.0
Enterococcus_sp. + Enterococcus_viikkiensis,0.0
Deinococcus_reticulitermitis + Deinococcus_sp.,0.0
Deinococcus_geothermalis + Deinococcus_reticulitermitis,0.0
Deinococcus_ficus + Deinococcus_geothermalis,0.0
Erythromicrobium_ramosum + Escherichia_albertii,0.0
Deinococcus_caeni + Deinococcus_ficus,0.0
Dermabacter_hominis + Desulfotignum_toluenicum,0.0
Enterobacter_siamensis + Enterobacter_soli,0.0
Enterobacter_sacchari + Enterobacter_siamensis,0.0
Dialister_pneumosintes + Dialister_propionicifaciens,0.0
Eggerthella_lenta + Eggerthia_catenaformis,0.0
Eggerthia_catenaformis + Empedobacter_brevis,0.0
Empedobacter_brevis + Enorma_massiliensis,0.0
Enorma_massiliensis + Ensifer_adhaerens,0.0
Dietzia_aerolata + Dolosigranulum_pigrum,0.0
Dielma_fastidiosa + Dietzia_aerolata,0.0
Devosia_albogilva + Devosia_insulae,0.0
Desulfovibrio_desulfuricans + Desulfovibrio_legallii,0.0
Desulfovibrio_vulgaris + Devosia_albogilva,0.0
Desulfovibrio_sp. + Desulfovibrio_vulgaris,0.0
Enterobacter_kobei + Enterobacter_ludwigii,0.0
Enterobacter_ludwigii + Enterobacter_massiliensis,0.0
Enterobacter_massiliensis + Enterobacter_mori,0.0
Desulfovibrio_legallii + Desulfovibrio_oxamicus,0.0
Daeguia_caeni + Deinococcus_caeni,0.0
Cronobacter_dublinensis + Cronobacter_malonaticus,0.0
Collinsella_stercoris + Colwellia_aestuarii,0.0
Corynebacterium_sp. + Corynebacterium_testudinoris,0.0
Facklamia_ignava + Facklamia_languida,0.0
Corynebacterium_amycolatum + Corynebacterium_appendicis,0.0
Corynebacterium_accolens + Corynebacterium_amycolatum,0.0
Coprothermobacter_proteolyticus + Corynebacterium_accolens,0.0
Coprococcus_sp. + Coprothermobacter_proteolyticus,0.0
Flavisolibacter_sp. + Flavobacterium_segetis,0.0
Comamonas_sp. + Comamonas_terrae,0.0
Comamonas_kerstersii + Comamonas_sp.,0.0
Frateuria_sp. + Fretibacterium_fastidiosum,0.0
Fretibacterium_fastidiosum + Fusibacter_paucivorans,0.0
Fusibacter_paucivorans + Fusibacter_sp.,0.0
Fusibacter_sp. + Fusobacterium_equinum,0.0
Fusobacterium_equinum + Fusobacterium_gonidiaformans,0.0
Comamonas_aquatica + Comamonas_kerstersii,0.0
Colwellia_aestuarii + Comamonas_aquatica,0.0
Facklamia_hominis + Facklamia_ignava,0.0
Corynebacterium_appendicis + Corynebacterium_aquatimens,0.0
Corynebacterium_aquatimens + Corynebacterium_argentoratense,0.0
Corynebacterium_jeikeium + Corynebacterium_lipophiloflavum,0.0
Eubacterium_brachy + Eubacterium_callanderi,0.0
Corynebacterium_pseudodiphtheriticum + Corynebacterium_sp.,0.0
Corynebacterium_propinquum + Corynebacterium_pseudodiphtheriticum,0.0
Corynebacterium_matruchotii + Corynebacterium_propinquum,0.0
Corynebacterium_mastitidis + Corynebacterium_matruchotii,0.0
Corynebacterium_lipophiloflavum + Corynebacterium_mastitidis,0.0
Corynebacterium_imitans + Corynebacterium_jeikeium,0.0
Corynebacterium_argentoratense + Corynebacterium_coyleae,0.0
Corynebacterium_glucuronolyticum + Corynebacterium_imitans,0.0
Eubacterium_rectale + Eubacterium_ruminantium,0.0
Corynebacterium_glaucum + Corynebacterium_glucuronolyticum,0.0
Corynebacterium_durum + Corynebacterium_glaucum,0.0
Eubacterium_sp. + Eubacterium_sulci,0.0
Corynebacterium_coyleae + Corynebacterium_durum,0.0
Lactobacillus_mucosae + Lactobacillus_pontis,0.0
Chryseobacterium_haifense + Chryseobacterium_hungaricum,0.0
Paracoccus_limosus + Paracoccus_marcusii,0.0
Buttiauxella_ferragutiae + Butyricicoccus_pullicaecorum,0.0
Neisseria_perflava + Neisseria_subflava,0.0
Neisseria_subflava + Nesterenkonia_sp.,0.0
Nesterenkonia_sp. + Nocardioides_daedukensis,0.0
Nocardioides_daedukensis + Nocardioides_ginsengagri,0.0
Burkholderia_sp. + Buttiauxella_agrestis,0.0
Nocardioides_hwasunensis + Nocardioides_iriomotensis,0.0
Nocardioides_iriomotensis + Nocardioides_lianchengensis,0.0
Nocardioides_lianchengensis + Nocardioides_sp.,0.0
Nocardioides_sp. + Novosphingobium_acidiphilum,0.0
Novosphingobium_acidiphilum + Novosphingobium_aromaticivorans,0.0
Novosphingobium_aromaticivorans + Novosphingobium_barchaimii,0.0
Novosphingobium_barchaimii + Novosphingobium_fuchskuhlense,0.0
Novosphingobium_fuchskuhlense + Novosphingobium_lentum,0.0
Novosphingobium_lentum + Novosphingobium_nitrogenifigens,0.0
Novosphingobium_nitrogenifigens + Novosphingobium_sediminicola,0.0
Buttiauxella_agrestis + Buttiauxella_ferragutiae,0.0
Neisseria_elongata + Neisseria_flavescens,0.0
Chryseobacterium_gleum + Chryseobacterium_haifense,0.0
Neisseria_cinerea + Neisseria_elongata,0.0
Microvirga_aerophila + Microvirga_lupini,0.0
Microvirga_lupini + _chitosanitabida,0.0
Campylobacter_faecalis + Campylobacter_gracilis,0.0
Campylobacter_avium + Campylobacter_faecalis,0.0
Camelimonas_lactis + Campylobacter_avium,0.0
Moraxella_atlantae + Morganella_morganii,0.0
Caldicellulosiruptor_lactoaceticus + Camelimonas_lactis,0.0
Moryella_indoligenes + Mucilaginibacter_boryungensis,0.0
Mucilaginibacter_boryungensis + Mucispirillum_schaedleri,0.0
Caldicellulosiruptor_acetigenus + Caldicellulosiruptor_lactoaceticus,0.0
Butyrivibrio_fibrisolvens + Caldicellulosiruptor_acetigenus,0.0
Murdochiella_sp. + Mycoplana_ramosa,0.0
Mycoplana_ramosa + Negativicoccus_succinicivorans,0.0
Neisseria_bacilliformis + Neisseria_canis,0.0
Neisseria_canis + Neisseria_cinerea,0.0
Novosphingobium_sediminicola + Novosphingobium_sp.,0.0
Novosphingobium_sp. + Novosphingobium_stygium,0.0
Novosphingobium_stygium + Novosphingobium_subterraneum,0.0
Novosphingobium_subterraneum + Obesumbacterium_proteus,0.0
Pannonibacter_phragmitetus + Pantoea_agglomerans,0.0
Pantoea_agglomerans + Pantoea_ananatis,0.0
Pantoea_ananatis + Pantoea_calida,0.0
